time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth	std_px_est	std_py_est	std_v_est	std_yaw_est	std_yaw_rate_est	RMSE_acc_px	RMSE_acc_py	RMSE_acc_vx	RMSE_acc_vy
1477010454300000	-0.883395	11.4609	5.05798	4.37049	0.302524	lidar	5.24047	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628	0.0771812	0.0572669	0.14188	0.0345963	0.0555825	0.0668072	0.0859843	0.477305	0.280184
1477010454350000	-0.971526	11.2368	4.98303	4.37811	0.291181	radar	3.45188	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549	0.081756	0.0581074	0.13949	0.0355949	0.0559334	0.0672749	0.0858203	0.47734	0.27957
1477010454400000	-1.14096	11.0062	5.03262	4.36188	0.262863	lidar	3.88827	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364	0.0768131	0.0572927	0.142296	0.0345106	0.0554847	0.0672994	0.085667	0.476883	0.278959
1477010454450000	-1.22469	10.7634	5.06608	4.37809	0.267821	radar	0.781348	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075	0.0810584	0.0581879	0.140502	0.0353264	0.0556828	0.0674286	0.085505	0.476541	0.278362
1477010454500000	-1.35626	10.5075	5.11742	4.37626	0.253588	lidar	1.59678	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686	0.0764145	0.0573691	0.143076	0.0343045	0.0552974	0.0674085	0.0853241	0.476014	0.27779
1477010454550000	-1.44554	10.2478	5.16324	4.39018	0.256144	radar	1.13652	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198	0.0804693	0.0583128	0.141423	0.0350019	0.0554205	0.0674366	0.0851416	0.475561	0.277295
1477010454600000	-1.54775	10.0363	5.13513	4.39207	0.246609	lidar	2.39139	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615	0.0760837	0.0574782	0.143768	0.0340328	0.0550884	0.0674487	0.0849686	0.475079	0.276746
1477010454650000	-1.63032	9.80898	5.09224	4.39971	0.240457	radar	0.74315	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939	0.0798741	0.0584737	0.142164	0.0346507	0.0551749	0.0675338	0.0848137	0.474674	0.276164
1477010454700000	-1.71236	9.58782	5.06866	4.4079	0.237241	lidar	0.846557	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172	0.0755884	0.057606	0.144328	0.0337597	0.0549085	0.0676994	0.0847014	0.474345	0.275577
1477010454750000	-1.81944	9.33793	5.11643	4.41083	0.230462	radar	2.88666	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316	0.0790536	0.0586538	0.142682	0.0343439	0.0549971	0.0677921	0.0845695	0.473936	0.275014
1477010454800000	-1.90943	9.04491	5.18706	4.42159	0.229127	lidar	4.00063	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374	0.07502	0.0577556	0.144729	0.0335356	0.054789	0.0679042	0.0843923	0.473562	0.274554
1477010454850000	-1.98891	8.82423	5.11955	4.42519	0.218985	radar	2.16715	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347	0.0781376	0.0588755	0.143424	0.0339196	0.0547173	0.0680936	0.0842198	0.473245	0.274001
1477010454900000	-2.08936	8.57108	5.14688	4.42681	0.210347	lidar	0.503395	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238	0.0743463	0.0579419	0.145312	0.0332073	0.0545832	0.0682269	0.0840439	0.472866	0.273472
1477010454950000	-2.21026	8.31922	5.17108	4.41963	0.192857	radar	3.71124	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047	0.0770047	0.0591425	0.144317	0.0334526	0.0544119	0.0682117	0.0838691	0.472308	0.272951
1477010455000000	-2.26661	8.08496	5.14333	4.43397	0.197329	lidar	0.387306	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778	0.0735648	0.0581643	0.146026	0.0328492	0.0543609	0.0683615	0.0836955	0.471941	0.272419
1477010455050000	-2.32845	7.87432	5.07286	4.44168	0.193948	radar	5.48691	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843	0.0757576	0.0594421	0.145339	0.0329319	0.0540678	0.0686919	0.0835584	0.471723	0.271856
1477010455100000	-2.44281	7.62161	5.11266	4.43578	0.179581	lidar	1.40171	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006	0.0725353	0.0584309	0.146867	0.0324649	0.0541194	0.0688438	0.0834082	0.471327	0.271302
1477010455150000	-2.58962	7.3901	5.08327	4.41079	0.142149	radar	7.78015	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507	0.0742373	0.0597957	0.146564	0.0323778	0.0536926	0.0687498	0.0832823	0.470607	0.270758
1477010455200000	-2.69656	7.13163	5.12397	4.40813	0.133043	lidar	0.86001	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933	0.0714351	0.0587188	0.147873	0.0320525	0.0538524	0.0686213	0.0831332	0.469824	0.270206
1477010455250000	-2.76473	6.8995	5.10843	4.41723	0.136189	radar	1.20875	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286	0.07239	0.0602293	0.148737	0.0315385	0.0530413	0.0685257	0.0830075	0.469125	0.269658
1477010455300000	-2.8133	6.69034	5.04542	4.42976	0.14177	lidar	1.96556	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566	0.0700288	0.0591295	0.14968	0.0313918	0.0533589	0.0685588	0.0829886	0.468606	0.269139
1477010455350000	-2.87527	6.47081	4.96071	4.43133	0.130397	radar	4.26738	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774	0.070736	0.0606448	0.150166	0.0309427	0.0526547	0.0687164	0.0830841	0.468164	0.268746
1477010455400000	-2.93478	6.23302	4.95423	4.44068	0.132966	lidar	0.0600142	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911	0.0686187	0.0595225	0.15089	0.0309548	0.0530868	0.0690461	0.0832183	0.46786	0.268346
1477010455450000	-3.05201	5.98714	4.99417	4.4299	0.116496	radar	4.29586	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976	0.068942	0.0610397	0.151347	0.0304561	0.0523535	0.0691698	0.083349	0.467364	0.267905
1477010455500000	-3.13765	5.71141	5.05419	4.43266	0.113336	lidar	1.83536	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097	0.0672707	0.0598935	0.151921	0.0306041	0.0528761	0.0692923	0.0833397	0.466862	0.267391
1477010455550000	-3.24438	5.46578	5.04116	4.41887	0.0884927	radar	3.41531	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893	0.0669328	0.0614479	0.153093	0.0296852	0.0517462	0.0693119	0.0833298	0.466214	0.266911
1477010455600000	-3.3414	5.20251	5.08875	4.41664	0.0822922	lidar	0.965608	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745	0.065725	0.0602993	0.153469	0.029981	0.0523971	0.0692875	0.0832591	0.465526	0.266395
1477010455650000	-3.41644	4.95729	5.09316	4.42062	0.0823388	radar	0.0100644	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525	0.0647897	0.0618379	0.155117	0.0287272	0.0509676	0.0693059	0.0831893	0.46489	0.265876
1477010455700000	-3.53072	4.67753	5.174	4.41367	0.0722265	lidar	2.8152	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233	0.0640057	0.0607343	0.155307	0.0291755	0.0517656	0.0692295	0.0830452	0.464158	0.265367
1477010455750000	-3.64175	4.42403	5.17473	4.39795	0.0463537	radar	3.37549	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868	0.0626464	0.062164	0.156985	0.0276853	0.0501301	0.0691072	0.0828923	0.46333	0.264852
1477010455800000	-3.77237	4.151	5.25243	4.38597	0.0337036	lidar	3.47853	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943	0.062283	0.0611174	0.15706	0.0282699	0.0510692	0.0689862	0.0827324	0.462445	0.264384
1477010455850000	-3.86098	3.90976	5.24806	4.38665	0.0339521	radar	0.959871	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918	0.060577	0.0623868	0.158697	0.0265495	0.0492109	0.0688672	0.0825725	0.461574	0.263922
1477010455900000	-3.93302	3.6773	5.2148	4.39068	0.035933	lidar	0.449585	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833	0.060522	0.0614536	0.158754	0.0272526	0.0502869	0.0687354	0.0824141	0.460746	0.263442
1477010455950000	-4.03689	3.46897	5.15506	4.37549	0.0134487	radar	5.02157	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666	0.0590407	0.0624915	0.159875	0.0257505	0.0486251	0.0686161	0.0822983	0.459888	0.262936
1477010456000000	-4.12659	3.22447	5.16077	4.3749	0.0123962	lidar	0.0332016	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925	0.0590797	0.0616722	0.159966	0.026532	0.0497837	0.0684974	0.0821816	0.459043	0.262431
1477010456050000	-4.24624	2.96629	5.19993	4.36003	-0.00794994	radar	1.7021	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104	0.0578854	0.062474	0.160566	0.02522	0.0482483	0.0684378	0.0820417	0.458169	0.261933
1477010456100000	-4.33505	2.69324	5.24493	4.36267	-0.00504767	lidar	1.09805	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202	0.0580414	0.0617874	0.160754	0.0260367	0.049447	0.0683711	0.0818858	0.457305	0.261476
1477010456150000	-4.42655	2.44239	5.25306	4.36183	-0.00612485	radar	0.0630061	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218	0.0571603	0.0622568	0.160485	0.0248366	0.0479389	0.068302	0.0817336	0.456452	0.261041
1477010456200000	-4.53061	2.17831	5.29257	4.35948	-0.00740208	lidar	0.745214	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149	0.0573255	0.0617349	0.160906	0.025647	0.0491487	0.0682631	0.0816056	0.455602	0.26068
1477010456250000	-4.64167	1.93992	5.29148	4.34161	-0.0348084	radar	5.09428	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994	0.0569205	0.0619454	0.159892	0.0246772	0.0478027	0.0682828	0.081474	0.454746	0.26028
1477010456300000	-4.75561	1.66748	5.34859	4.33805	-0.0354306	lidar	1.59453	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751	0.0570242	0.0615859	0.160579	0.0254484	0.0489896	0.0683828	0.0814112	0.453895	0.260002
1477010456350000	-4.88138	1.41253	5.38634	4.32288	-0.0539762	radar	1.3756	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417	0.0570784	0.0616797	0.158724	0.0247271	0.047846	0.0686445	0.0813964	0.453076	0.259772
1477010456400000	-4.93945	1.18082	5.32267	4.32964	-0.047221	lidar	4.39364	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799	0.0570942	0.061464	0.159702	0.0254317	0.0489763	0.068685	0.081356	0.452234	0.259467
1477010456450000	-5.03702	0.962007	5.27541	4.32368	-0.0517565	radar	1.19644	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468	0.0575538	0.0615293	0.157364	0.0249896	0.0480954	0.0687138	0.0812617	0.451397	0.259084
1477010456500000	-5.09752	0.732139	5.22186	4.32932	-0.0459732	lidar	3.48967	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848	0.0573388	0.0613813	0.158589	0.025629	0.0491522	0.0686194	0.0811514	0.450604	0.25867
1477010456550000	-5.19356	0.436982	5.31823	4.33133	-0.0447967	radar	4.98045	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127	0.0580852	0.0614943	0.156046	0.0254252	0.0485066	0.0685132	0.0812282	0.449822	0.258494
1477010456600000	-5.26863	0.198738	5.28681	4.33394	-0.0413835	lidar	1.2712	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303	0.057767	0.0613944	0.157453	0.0259988	0.0494759	0.0683878	0.0813138	0.449109	0.258303
1477010456650000	-5.37946	-0.0362095	5.26633	4.33088	-0.0378739	radar	5.91025	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374	0.0588337	0.0667185	0.159449	0.0264173	0.0492785	0.0682629	0.0813974	0.448442	0.258098
1477010456700000	-5.4522	-0.271338	5.23406	4.33401	-0.0343124	lidar	1.38064	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335	0.0583198	0.0656049	0.159301	0.0267621	0.0500231	0.0681708	0.0814844	0.447897	0.257884
1477010456750000	-5.56985	-0.460087	5.16884	4.31569	-0.0536148	radar	4.43541	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185	0.0594307	0.0653556	0.155025	0.0267811	0.0496109	0.0680675	0.0814118	0.447305	0.25751
1477010456800000	-5.70369	-0.647607	5.11047	4.29562	-0.0708626	lidar	3.48773	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919	0.058753	0.0644382	0.155899	0.0271117	0.0503142	0.0679456	0.0812688	0.44666	0.257059
1477010456850000	-5.81575	-0.883631	5.1586	4.2823	-0.0884298	radar	6.11873	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536	0.059916	0.0647779	0.151972	0.0273442	0.0501355	0.0678254	0.0811302	0.445959	0.256645
1477010456900000	-5.91322	-1.14622	5.19603	4.28575	-0.0801966	lidar	0.891098	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032	0.0591536	0.063956	0.153467	0.0276353	0.0507614	0.0677244	0.0810433	0.445324	0.256342
1477010456950000	-6.00421	-1.41197	5.2375	4.29041	-0.0725692	radar	2.32527	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404	0.0604377	0.0647885	0.149708	0.0279637	0.0506643	0.0676853	0.0810724	0.44478	0.256233
1477010457000000	-6.14071	-1.62101	5.21027	4.27364	-0.0854629	lidar	1.64364	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648	0.059668	0.063925	0.151586	0.0281784	0.0511895	0.0676072	0.081038	0.444194	0.256029
1477010457050000	-6.27878	-1.86925	5.30549	4.25539	-0.107426	radar	5.02808	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762	0.0610579	0.0651827	0.147892	0.0286253	0.0512044	0.067504	0.0810848	0.443489	0.256055
1477010457100000	-6.3865	-2.1139	5.30996	4.254	-0.103593	lidar	0.146709	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742	0.060217	0.0642532	0.150022	0.0287354	0.0516115	0.0674332	0.0812234	0.442838	0.256201
1477010457150000	-6.53453	-2.32372	5.28712	4.23527	-0.11698	radar	3.78417	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585	0.0617614	0.0659279	0.146185	0.0292906	0.051724	0.067328	0.0813011	0.442149	0.256217
1477010457200000	-6.68221	-2.53314	5.26623	4.21757	-0.128695	lidar	1.10673	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288	0.0607771	0.0648015	0.148519	0.0292746	0.0520051	0.0672106	0.0813305	0.441437	0.256135
1477010457250000	-6.8342	-2.75377	5.28242	4.20015	-0.140965	radar	1.79726	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847	0.0624229	0.0667976	0.144412	0.0299882	0.0522761	0.067098	0.0813645	0.440695	0.256067
1477010457300000	-6.93317	-3.01111	5.30253	4.20714	-0.127137	lidar	1.43711	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326	0.0612889	0.0654551	0.146972	0.0298384	0.0524277	0.0669939	0.0815859	0.440029	0.256264
1477010457350000	-7.06215	-3.2357	5.28136	4.20052	-0.126381	radar	0.206731	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523	0.063083	0.0677464	0.142895	0.0306419	0.0527671	0.0669025	0.0818554	0.439409	0.256467
1477010457400000	-7.18718	-3.42889	5.2286	4.18785	-0.133716	lidar	1.67871	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632	0.0618404	0.066106	0.145652	0.0303521	0.0527969	0.066842	0.0820098	0.438825	0.256513
1477010457450000	-7.33363	-3.67724	5.26985	4.18177	-0.13238	radar	4.32751	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586	0.0637263	0.0685772	0.141436	0.0312682	0.0532384	0.0667737	0.0823717	0.438251	0.256799
1477010457500000	-7.48736	-3.82146	5.17246	4.15226	-0.156426	lidar	6.07421	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738	0.0623408	0.0666834	0.144414	0.0308492	0.0531595	0.0666896	0.0823962	0.437636	0.256648
1477010457550000	-7.62935	-4.03539	5.1855	4.14114	-0.161023	radar	0.633761	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012	0.0643273	0.0693362	0.139871	0.0318921	0.0537152	0.0666178	0.0824445	0.437021	0.256568
1477010457600000	-7.78772	-4.25736	5.20235	4.12937	-0.164223	lidar	0.535275	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479	0.0627208	0.0672074	0.143125	0.0313577	0.0535382	0.0665324	0.0825633	0.436401	0.256573
1477010457650000	-7.93771	-4.47794	5.21171	4.12041	-0.164774	radar	0.367147	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778	0.0648651	0.0700906	0.13846	0.0324949	0.0541605	0.0664539	0.0827675	0.4358	0.256683
1477010457700000	-8.10431	-4.70867	5.24406	4.11	-0.166207	lidar	1.17208	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906	0.0631518	0.0677326	0.141978	0.0318347	0.053882	0.0663593	0.0831464	0.43519	0.256976
1477010457750000	-8.24593	-4.90906	5.16759	4.10375	-0.161132	radar	2.43521	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862	0.0654642	0.0708414	0.13722	0.0330572	0.0545619	0.0662969	0.0835348	0.434706	0.257137
1477010457800000	-8.38448	-5.12009	5.16058	4.0983	-0.158765	lidar	0.137193	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641	0.0635782	0.0682173	0.140984	0.0322738	0.0541895	0.0663012	0.0840226	0.434304	0.257423
1477010457850000	-8.5299	-5.28852	5.06638	4.08434	-0.162934	radar	4.15551	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242	0.0659676	0.0714243	0.136178	0.0335746	0.054925	0.0663809	0.0843433	0.434033	0.257456
1477010457900000	-8.72094	-5.48659	5.08788	4.06362	-0.174573	lidar	2.06136	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663	0.0638877	0.0685662	0.14017	0.0326984	0.0544851	0.0663711	0.0847084	0.433661	0.257526
1477010457950000	-8.87979	-5.68399	5.07437	4.05321	-0.175616	radar	0.372188	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901	0.0663502	0.0718779	0.135073	0.0341002	0.0553028	0.0664014	0.0851336	0.433347	0.25765
1477010458000000	-9.03963	-5.86677	5.05736	4.03951	-0.180558	lidar	0.231627	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955	0.0641626	0.0688884	0.139319	0.0331343	0.0547939	0.0664859	0.0855423	0.433065	0.257785
1477010458050000	-9.17824	-6.02363	4.95797	4.02808	-0.181897	radar	6.24554	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823	0.0667205	0.0723239	0.134082	0.0346124	0.0556616	0.0667683	0.0857981	0.432998	0.257738
1477010458100000	-9.35077	-6.1332	4.87713	3.99571	-0.205135	lidar	5.43422	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503	0.0643589	0.0691409	0.138568	0.0335726	0.0550965	0.0670876	0.0857633	0.43289	0.257443
1477010458150000	-9.52446	-6.3186	4.89026	3.98262	-0.207677	radar	1.00217	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994	0.066878	0.0725545	0.13303	0.0351379	0.0560336	0.0674558	0.0857599	0.432781	0.257215
1477010458200000	-9.67358	-6.51592	4.89626	3.98002	-0.200236	lidar	0.250077	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295	0.0644063	0.0693007	0.137785	0.0340503	0.0554277	0.0680879	0.085851	0.432806	0.257154
1477010458250000	-9.88694	-6.68766	4.96305	3.95355	-0.216823	radar	7.50477	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404	0.0670472	0.0728834	0.13224	0.0356741	0.0563879	0.0685081	0.0859552	0.432574	0.257187
1477010458300000	-10.091	-6.85078	4.97261	3.93019	-0.228517	lidar	1.00993	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321	0.0645695	0.0695891	0.137199	0.0345012	0.0557147	0.0688281	0.0860505	0.432254	0.25721
1477010458350000	-10.2723	-7.01795	4.9892	3.91488	-0.232837	radar	1.16199	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046	0.0673464	0.0733854	0.131402	0.0361945	0.0567212	0.0692198	0.0861698	0.43191	0.25734
1477010458400000	-10.5039	-7.1958	5.03843	3.8909	-0.243857	lidar	3.97718	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577	0.0647695	0.069981	0.136576	0.0349126	0.0559659	0.0693907	0.0863842	0.431434	0.257552
1477010458450000	-10.7031	-7.34681	5.04338	3.86992	-0.252546	radar	2.24036	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916	0.067665	0.0739851	0.130666	0.0366567	0.0570008	0.0695545	0.0865817	0.430923	0.257769
1477010458500000	-10.9508	-7.50693	5.08909	3.84072	-0.267583	lidar	4.12975	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062	0.0649694	0.0704669	0.136036	0.0352518	0.0561591	0.0695315	0.0868294	0.430306	0.257971
1477010458550000	-11.1355	-7.6526	5.04362	3.82581	-0.268997	radar	1.30761	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015	0.0679446	0.0746565	0.130009	0.0370374	0.0572195	0.0695697	0.0870725	0.429739	0.258146
1477010458600000	-11.2948	-7.7949	4.99442	3.81729	-0.264949	lidar	2.82691	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777	0.0651079	0.0709599	0.135561	0.0355196	0.0563053	0.0698298	0.0873149	0.429274	0.258391
1477010458650000	-11.4857	-7.92826	4.96005	3.7994	-0.269439	radar	1.96594	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349	0.0680614	0.0751862	0.12956	0.0373332	0.0573786	0.070195	0.0875319	0.428852	0.258607
1477010458700000	-11.6688	-8.02979	4.90268	3.77587	-0.279488	lidar	3.36279	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273	0.0651314	0.0712777	0.135241	0.0357511	0.0564331	0.0707538	0.0876033	0.428483	0.25867
1477010458750000	-11.8571	-8.14976	4.8221	3.75753	-0.28345	radar	1.93838	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924	0.0680436	0.0755148	0.12923	0.0375908	0.0575195	0.0715096	0.0876397	0.428259	0.258633
1477010458800000	-12.0733	-8.24023	4.80005	3.72562	-0.3002	lidar	1.37202	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932	0.065011	0.0714455	0.13501	0.03599	0.0565749	0.0722479	0.0875755	0.427982	0.258463
1477010458850000	-12.296	-8.37498	4.88573	3.7073	-0.303199	radar	2.89617	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756	0.0678652	0.0756732	0.129038	0.0378508	0.0576661	0.072934	0.0875489	0.427544	0.258472
1477010458900000	-12.5027	-8.45327	4.84407	3.67735	-0.31735	lidar	2.38285	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399	0.0648592	0.071663	0.134884	0.0362263	0.0567141	0.0737227	0.0874422	0.427115	0.258331
1477010458950000	-12.7012	-8.55016	4.76941	3.65573	-0.323118	radar	1.96208	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863	0.0677421	0.0760458	0.129018	0.0380969	0.0577977	0.0747142	0.0873188	0.426801	0.258116
1477010459000000	-12.9817	-8.63838	4.82656	3.6158	-0.344523	lidar	5.23874	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151	0.0646694	0.0718858	0.134884	0.0364533	0.0568415	0.0752201	0.0871843	0.426297	0.25782
1477010459050000	-13.2252	-8.74774	4.88629	3.59366	-0.348477	radar	3.04853	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267	0.0675239	0.0763462	0.129226	0.038315	0.0578982	0.0756035	0.0870544	0.425713	0.257577
1477010459100000	-13.4508	-8.79194	4.84991	3.55649	-0.367067	lidar	2.84025	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214	0.0644752	0.0722645	0.135057	0.0366283	0.0569215	0.075999	0.0869405	0.425127	0.25722
1477010459150000	-13.6559	-8.85055	4.74762	3.52814	-0.377711	radar	4.37524	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997	0.0673113	0.0768522	0.129689	0.0384642	0.0579381	0.076562	0.0868853	0.424643	0.256825
1477010459200000	-13.8951	-8.94361	4.77296	3.50749	-0.379067	lidar	0.654752	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662	0.064199	0.0725616	0.135415	0.0367637	0.0569677	0.077064	0.0868146	0.424122	0.25644
1477010459250000	-14.1448	-9.03816	4.8683	3.48955	-0.376548	radar	2.88774	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086	0.0669696	0.0771813	0.130336	0.0385864	0.0579589	0.0774514	0.0867184	0.42351	0.256105
1477010459300000	-14.3798	-9.132	4.88241	3.47398	-0.373412	lidar	0.281226	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402	0.0639735	0.0729458	0.135898	0.0368545	0.0569825	0.0778333	0.086599	0.422894	0.255829
1477010459350000	-14.606	-9.20773	4.85791	3.4549	-0.374292	radar	0.250567	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573	0.0667732	0.0778307	0.131045	0.0386643	0.0579515	0.0782757	0.0864751	0.422297	0.255575
1477010459400000	-14.8922	-9.21042	4.89038	3.40388	-0.403583	lidar	3.44338	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603	0.0638081	0.0734148	0.136409	0.0368841	0.0569597	0.0784399	0.0864664	0.42166	0.255193
1477010459450000	-15.1486	-9.28677	4.9236	3.3858	-0.40133	radar	4.38661	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125	0.066542	0.0783559	0.132143	0.0386114	0.057837	0.0785265	0.0864123	0.421021	0.254831
1477010459500000	-15.425	-9.38157	4.9869	3.3729	-0.394208	lidar	4.87875	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269	0.0635502	0.0739024	0.13722	0.0368025	0.0568532	0.0784932	0.0862925	0.420393	0.254547
1477010459550000	-15.6633	-9.42022	4.92352	3.34552	-0.403269	radar	2.25624	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159	0.0662823	0.0790904	0.133194	0.0385111	0.057711	0.0784667	0.0861828	0.419759	0.25422
1477010459600000	-15.9293	-9.48905	4.96325	3.32935	-0.399294	lidar	1.89976	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484	0.063326	0.0744284	0.137972	0.0366699	0.056732	0.0783871	0.0860542	0.419134	0.253957
